Date,Temperature
1997-06-27,296.44742
1997-06-28,296.62173
1997-06-29,296.7288
1997-06-30,296.90637
1997-07-01,296.9198
1997-07-02,296.88745
1997-07-03,296.9192
1997-07-04,297.20667
1997-07-05,297.46014
1997-07-06,297.41827
1997-07-07,297.55188
1997-07-08,297.94833
1997-07-09,297.99683
1997-07-10,297.66473
1997-07-11,297.13882
1997-07-12,296.86032
1997-07-13,296.34863
1997-07-14,295.74884
1997-07-15,295.47452
1997-07-16,295.40616
1997-07-17,295.47528
1997-07-18,295.75735
1997-07-19,295.50412
1997-07-20,295.45514
1997-07-21,295.75223
1997-07-22,296.04605
1997-07-23,296.3577
1997-07-24,296.654
1997-07-25,296.83975
1997-07-26,296.62457
1997-07-27,296.36673
1997-07-28,296.2678
1997-07-29,295.97565
1997-07-30,295.8319
1997-07-31,295.65393
1997-08-01,296.08594
1997-08-02,296.2704
1997-08-03,296.27365
1997-08-04,295.7089
1997-08-05,295.53696
1997-08-06,295.72635
1997-08-07,295.89728
1997-08-08,295.46066
1997-08-09,295.10245
1997-08-10,294.80234
1997-08-11,294.6168
1997-08-12,294.7016
1997-08-13,295.02646
1997-08-14,295.34982
1997-08-15,295.2642
1997-08-16,295.14
1997-08-17,295.6473
1997-08-18,295.4003
1997-08-19,294.45862
1997-08-20,294.2383
1997-08-21,294.50177
1997-08-22,294.34106
1997-08-23,294.3034
1997-08-24,294.468
1997-08-25,294.77377
1997-08-26,295.0141
1997-08-27,294.90762
1997-08-28,294.80444
1997-08-29,294.7578
1997-08-30,294.63242
1997-08-31,294.85764
1997-09-01,294.8288
1997-09-02,294.55853
1997-09-03,294.5093
1997-09-04,294.2216
1997-09-05,294.2616
1997-09-06,294.3689
1997-09-07,293.80725
1997-09-08,293.32132
1997-09-09,293.64697
1997-09-10,293.51395
1997-09-11,293.37085
1997-09-12,293.57837
1997-09-13,293.8392
1997-09-14,293.6438
1997-09-15,293.466
1997-09-16,293.07324
1997-09-17,293.0846
1997-09-18,293.15268
1997-09-19,293.02267
1997-09-20,292.8302
1997-09-21,292.93008
1997-09-22,292.92786
1997-09-23,292.35364
1997-09-24,291.81445
1997-09-25,291.3065
1997-09-26,291.50696
1997-09-27,291.93463
1997-09-28,291.94815
1997-09-29,291.54382
1997-09-30,291.00897
1997-10-01,290.19403
1997-10-02,288.82138
1997-10-03,288.64243
1997-10-04,289.2978
1997-10-05,289.65237
1997-10-06,289.76758
1997-10-07,289.6578
1997-10-08,289.39844
1997-10-09,288.822
1997-10-10,288.52972
1997-10-11,288.50815
1997-10-12,288.26727
1997-10-13,288.14966
1997-10-14,287.94315
1997-10-15,287.79883
1997-10-16,287.1386
1997-10-17,287.28226
1997-10-18,287.88593
1997-10-19,288.37198
1997-10-20,288.5975
1997-10-21,288.25018
1997-10-22,287.1101
1997-10-23,286.53522
1997-10-24,286.57257
1997-10-25,286.62668
1997-10-26,286.71857
1997-10-27,286.64465
1997-10-28,286.04337
1997-10-29,285.81238
1997-10-30,285.69662
1997-10-31,285.39597
1997-11-01,284.95676
1997-11-02,284.42432
1997-11-03,283.62723
1997-11-04,282.5927
1997-11-05,281.50153
1997-11-06,280.81836
1997-11-07,281.0326
1997-11-08,281.83203
1997-11-09,282.9937
1997-11-10,283.4162
1997-11-11,283.47372
1997-11-12,283.46985
1997-11-13,283.7405
1997-11-14,283.94122
1997-11-15,283.92075
1997-11-16,283.91104
1997-11-17,283.89008
1997-11-18,283.9816
1997-11-19,284.01987
1997-11-20,283.29987
1997-11-21,282.91577
1997-11-22,282.21335
1997-11-23,282.06116
1997-11-24,282.61255
1997-11-25,282.93814
1997-11-26,282.93704
1997-11-27,282.79422
1997-11-28,282.8461
1997-11-29,282.7559
1997-11-30,282.04337
1997-12-01,281.54337
1997-12-02,280.40656
1997-12-03,279.2177
1997-12-04,279.0912
1997-12-05,279.76898
1997-12-06,279.7283
1997-12-07,279.72134
1997-12-08,279.545
1997-12-09,279.20023
1997-12-10,279.14325
1997-12-11,279.16696
1997-12-12,279.22382
1997-12-13,278.70575
1997-12-14,279.16226
1997-12-15,279.19995
1997-12-16,278.46313
1997-12-17,277.9128
1997-12-18,276.3319
1997-12-19,276.2393
1997-12-20,277.19843
1997-12-21,277.99026
1997-12-22,277.82214
1997-12-23,277.58887
1997-12-24,277.241
1997-12-25,277.01892
1997-12-26,277.10822
1997-12-27,277.7909
1997-12-28,278.70273
1997-12-29,279.16843
1997-12-30,279.62976
1997-12-31,279.41696
1998-01-01,278.93185
1998-01-02,279.01657
1998-01-03,278.9574
1998-01-04,278.78833
1998-01-05,278.93518
1998-01-06,279.07703
1998-01-07,279.37393
1998-01-08,278.94934
1998-01-09,278.73807
1998-01-10,278.33627
1998-01-11,278.43915
1998-01-12,278.7227
1998-01-13,279.59976
1998-01-14,279.9576
1998-01-15,279.51767
1998-01-16,278.78275
1998-01-17,279.20084
1998-01-18,279.24515
1998-01-19,277.96838
1998-01-20,278.7207
1998-01-21,278.32437
1998-01-22,277.773
1998-01-23,278.84418
1998-01-24,280.29175
1998-01-25,280.38327
1998-01-26,280.5218
1998-01-27,280.6211
1998-01-28,280.80573
1998-01-29,280.5636
1998-01-30,279.9885
1998-01-31,278.98022
1998-02-01,278.43707
1998-02-02,277.93875
1998-02-03,277.82648
1998-02-04,277.90744
1998-02-05,278.00232
1998-02-06,278.0387
1998-02-07,278.3944
1998-02-08,278.44464
1998-02-09,278.45746
1998-02-10,278.48022
1998-02-11,278.6089
1998-02-12,279.27484
1998-02-13,279.766
1998-02-14,280.01517
1998-02-15,279.70795
1998-02-16,279.36798
1998-02-17,279.81915
1998-02-18,280.03296
1998-02-19,279.78455
1998-02-20,278.77457
1998-02-21,278.56552
1998-02-22,279.12552
1998-02-23,279.99222
1998-02-24,281.1402
1998-02-25,281.8122
1998-02-26,281.14655
1998-02-27,279.9903
1998-02-28,280.274
1998-03-01,281.35205
1998-03-02,281.86987
1998-03-03,281.2185
1998-03-04,280.98505
1998-03-05,281.55487
1998-03-06,282.56943
1998-03-07,283.48358
1998-03-08,283.75113
1998-03-09,284.04654
1998-03-10,284.18616
1998-03-11,284.58066
1998-03-12,284.37613
1998-03-13,283.77295
1998-03-14,284.3189
1998-03-15,284.06955
1998-03-16,283.5002
1998-03-17,283.84787
1998-03-18,283.35477
1998-03-19,283.3832
1998-03-20,283.39087
1998-03-21,283.80124
1998-03-22,284.48776
1998-03-23,284.8174
1998-03-24,284.83566
1998-03-25,284.4358
1998-03-26,285.76303
1998-03-27,286.1013
1998-03-28,285.65878
1998-03-29,284.5122
1998-03-30,283.57553
1998-03-31,283.22574
1998-04-01,282.6948
1998-04-02,282.67856
1998-04-03,283.7078
1998-04-04,284.63504
1998-04-05,285.03992
1998-04-06,284.73425
1998-04-07,285.48856
1998-04-08,286.65842
1998-04-09,286.77856
1998-04-10,286.87256
1998-04-11,286.62976
1998-04-12,287.1927
1998-04-13,288.04123
1998-04-14,288.33353
1998-04-15,288.6363
1998-04-16,289.38483
1998-04-17,289.80872
1998-04-18,289.90045
1998-04-19,290.49277
1998-04-20,290.69928
1998-04-21,289.52094
1998-04-22,288.78293
1998-04-23,288.7445
1998-04-24,289.0127
1998-04-25,289.81842
1998-04-26,290.55627
1998-04-27,290.8406
1998-04-28,291.42807
1998-04-29,291.71075
1998-04-30,291.01984
1998-05-01,289.93784
1998-05-02,290.06937
1998-05-03,290.4992
1998-05-04,290.0185
1998-05-05,290.36142
1998-05-06,290.87817
1998-05-07,291.3105
1998-05-08,292.0771
1998-05-09,292.40613
1998-05-10,291.85583
1998-05-11,291.19156
1998-05-12,291.65903
1998-05-13,292.18347
1998-05-14,292.65714
1998-05-15,292.88248
1998-05-16,292.657
1998-05-17,292.75418
1998-05-18,292.57498
1998-05-19,292.61047
1998-05-20,293.3119
1998-05-21,293.85278
1998-05-22,294.12064
1998-05-23,294.16647
1998-05-24,294.04837
1998-05-25,293.98975
1998-05-26,294.07764
1998-05-27,294.03537
1998-05-28,294.36313
1998-05-29,294.98038
1998-05-30,295.04926
1998-05-31,294.75226
1998-06-01,294.6394
1998-06-02,294.16675
1998-06-03,293.3865
1998-06-04,293.28445
1998-06-05,293.34122
1998-06-06,293.47128
1998-06-07,293.82388
1998-06-08,294.1783
1998-06-09,294.67822
1998-06-10,294.87753
1998-06-11,294.69116
1998-06-12,294.44583
1998-06-13,294.0603
1998-06-14,293.7204
1998-06-15,293.94733
1998-06-16,294.264
1998-06-17,294.62256
1998-06-18,295.16196
1998-06-19,295.6378
1998-06-20,295.85956
1998-06-21,295.48605
1998-06-22,294.80283
1998-06-23,294.75665
1998-06-24,295.0428
1998-06-25,295.51843
1998-06-26,295.78485
1998-06-27,296.15918
1998-06-28,296.46768
1998-06-29,296.15533
1998-06-30,296.09286
1998-07-01,295.99374
1998-07-02,295.80582
1998-07-03,295.88898
1998-07-04,296.13187
1998-07-05,296.38388
1998-07-06,296.58203
1998-07-07,296.533
1998-07-08,295.93655
1998-07-09,295.64972
1998-07-10,295.8783
1998-07-11,296.14264
1998-07-12,296.48065
1998-07-13,296.79004
1998-07-14,296.58728
1998-07-15,296.4451
1998-07-16,296.4241
1998-07-17,296.68494
1998-07-18,297.00012
1998-07-19,297.11664
1998-07-20,297.0535
1998-07-21,296.93198
1998-07-22,296.82083
1998-07-23,296.6523
1998-07-24,296.48627
1998-07-25,296.49002
1998-07-26,296.28525
1998-07-27,295.86203
1998-07-28,295.6778
1998-07-29,295.5972
1998-07-30,295.6396
1998-07-31,295.77936
1998-08-01,295.9448
1998-08-02,296.03397
1998-08-03,295.7903
1998-08-04,295.01364
1998-08-05,294.49002
1998-08-06,294.66132
1998-08-07,295.2928
1998-08-08,295.89935
1998-08-09,296.0293
1998-08-10,295.4019
1998-08-11,294.57465
1998-08-12,294.74957
1998-08-13,295.17798
1998-08-14,295.47708
1998-08-15,295.2533
1998-08-16,295.06802
1998-08-17,295.05063
1998-08-18,294.9765
1998-08-19,294.66428
1998-08-20,294.3976
1998-08-21,294.05545
1998-08-22,293.76678
1998-08-23,293.6592
1998-08-24,293.88678
1998-08-25,294.27234
1998-08-26,294.7874
1998-08-27,295.02634
1998-08-28,294.97827
1998-08-29,294.892
1998-08-30,294.86697
1998-08-31,294.89627
1998-09-01,295.1029
1998-09-02,294.93533
1998-09-03,294.73117
1998-09-04,294.67715
1998-09-05,294.74014
1998-09-06,294.68848
1998-09-07,294.71054
1998-09-08,294.71094
1998-09-09,294.36768
1998-09-10,293.75693
1998-09-11,293.57303
1998-09-12,293.17786
1998-09-13,292.93207
1998-09-14,292.96835
1998-09-15,292.66672
1998-09-16,292.47278
1998-09-17,292.54343
1998-09-18,292.36218
1998-09-19,292.04956
1998-09-20,291.65408
1998-09-21,291.45206
1998-09-22,291.63242
1998-09-23,292.08212
1998-09-24,292.7312
1998-09-25,293.07382
1998-09-26,292.93182
1998-09-27,292.38855
1998-09-28,291.96252
1998-09-29,291.203
1998-09-30,290.74194
1998-10-01,290.7567
1998-10-02,290.65997
1998-10-03,290.59546
1998-10-04,290.5136
1998-10-05,290.5863
1998-10-06,290.108
1998-10-07,289.77872
1998-10-08,289.6126
1998-10-09,289.85236
1998-10-10,289.9116
1998-10-11,289.75513
1998-10-12,289.446
1998-10-13,289.01727
1998-10-14,288.58487
1998-10-15,288.4084
1998-10-16,288.0639
1998-10-17,287.51526
1998-10-18,287.47452
1998-10-19,287.3371
1998-10-20,287.29556
1998-10-21,287.38547
1998-10-22,287.56253
1998-10-23,287.7041
1998-10-24,287.86197
1998-10-25,288.18393
1998-10-26,288.15268
1998-10-27,287.9004
1998-10-28,287.14197
1998-10-29,286.04086
1998-10-30,285.89783
1998-10-31,285.8271
1998-11-01,285.22614
1998-11-02,285.00598
1998-11-03,285.19116
1998-11-04,284.4968
1998-11-05,283.7873
1998-11-06,284.02292
1998-11-07,284.36542
1998-11-08,284.65375
1998-11-09,284.4437
1998-11-10,283.93463
1998-11-11,283.66037
1998-11-12,283.22556
1998-11-13,281.7967
1998-11-14,280.5673
1998-11-15,280.58752
1998-11-16,281.5343
1998-11-17,282.34225
1998-11-18,282.81192
1998-11-19,282.7005
1998-11-20,282.5254
1998-11-21,282.22095
1998-11-22,281.97202
1998-11-23,281.54886
1998-11-24,280.86172
1998-11-25,280.371
1998-11-26,280.18976
1998-11-27,280.15002
1998-11-28,280.22122
1998-11-29,280.13843
1998-11-30,280.0678
1998-12-01,279.74277
1998-12-02,279.91266
1998-12-03,279.8679
1998-12-04,278.99902
1998-12-05,277.86465
1998-12-06,277.17648
1998-12-07,276.7331
1998-12-08,276.74597
1998-12-09,277.3278
1998-12-10,277.84332
1998-12-11,278.22864
1998-12-12,278.91498
1998-12-13,279.82935
1998-12-14,280.06815
1998-12-15,280.00308
1998-12-16,279.9507
1998-12-17,279.00208
1998-12-18,278.07358
1998-12-19,277.79245
1998-12-20,278.16232
1998-12-21,279.05154
1998-12-22,279.24313
1998-12-23,278.996
1998-12-24,279.54453
1998-12-25,279.8276
1998-12-26,279.47208
1998-12-27,279.76593
1998-12-28,280.1809
1998-12-29,280.50253
1998-12-30,279.83267
1998-12-31,278.62
1999-01-01,277.8261
1999-01-02,277.5888
1999-01-03,277.10654
1999-01-04,276.75638
1999-01-05,276.39404
1999-01-06,275.5753
1999-01-07,274.96368
1999-01-08,275.25455
1999-01-09,275.70126
1999-01-10,276.7714
1999-01-11,277.09872
1999-01-12,277.01022
1999-01-13,276.5553
1999-01-14,276.35663
1999-01-15,276.64108
1999-01-16,276.3412
1999-01-17,276.25113
1999-01-18,276.22662
1999-01-19,275.46866
1999-01-20,275.10703
1999-01-21,275.66638
1999-01-22,276.0818
1999-01-23,275.81357
1999-01-24,275.45316
1999-01-25,275.6641
1999-01-26,275.8527
1999-01-27,276.3769
1999-01-28,278.14816
1999-01-29,279.78244
1999-01-30,279.5555
1999-01-31,279.20746
1999-02-01,279.7366
1999-02-02,279.43762
1999-02-03,278.88953
1999-02-04,278.65048
1999-02-05,278.3763
1999-02-06,277.2611
1999-02-07,275.21628
1999-02-08,274.9596
1999-02-09,276.09
1999-02-10,276.55933
1999-02-11,276.91287
1999-02-12,277.444
1999-02-13,277.6123
1999-02-14,277.4361
1999-02-15,277.0745
1999-02-16,276.64685
1999-02-17,277.47528
1999-02-18,278.68948
1999-02-19,279.36606
1999-02-20,279.53622
1999-02-21,279.4469
1999-02-22,279.96927
1999-02-23,280.0322
1999-02-24,280.3678
1999-02-25,280.62802
1999-02-26,279.6851
1999-02-27,278.9357
1999-02-28,279.99255
1999-03-01,280.80936
1999-03-02,281.07904
1999-03-03,281.26355
1999-03-04,281.1269
1999-03-05,280.91672
1999-03-06,280.6975
1999-03-07,280.8167
1999-03-08,281.6368
1999-03-09,282.36676
1999-03-10,282.94177
1999-03-11,283.2777
1999-03-12,282.57324
1999-03-13,281.53238
1999-03-14,280.6794
1999-03-15,280.93268
1999-03-16,281.42642
1999-03-17,281.42673
1999-03-18,281.34396
1999-03-19,281.01776
1999-03-20,280.75983
1999-03-21,281.56512
1999-03-22,282.2731
1999-03-23,282.69186
1999-03-24,283.572
1999-03-25,284.5518
1999-03-26,284.40833
1999-03-27,283.90317
1999-03-28,284.84055
1999-03-29,286.01477
1999-03-30,286.4203
1999-03-31,286.18854
1999-04-01,285.54584
1999-04-02,284.65195
1999-04-03,284.3455
1999-04-04,284.5884
1999-04-05,285.24063
1999-04-06,285.85986
1999-04-07,286.19342
1999-04-08,286.44684
1999-04-09,286.02292
1999-04-10,285.78906
1999-04-11,286.3079
1999-04-12,287.33997
1999-04-13,288.64093
1999-04-14,289.11356
1999-04-15,288.44687
1999-04-16,288.2274
1999-04-17,288.22162
1999-04-18,288.6663
1999-04-19,287.62427
1999-04-20,286.66916
1999-04-21,286.3939
1999-04-22,285.91818
1999-04-23,285.90872
1999-04-24,286.5644
1999-04-25,287.3992
1999-04-26,288.17334
1999-04-27,289.03784
1999-04-28,288.84412
1999-04-29,286.98264
1999-04-30,285.75537
1999-05-01,286.56714
1999-05-02,287.48514
1999-05-03,287.78583
1999-05-04,287.98056
1999-05-05,288.2523
1999-05-06,289.1014
1999-05-07,289.27744
1999-05-08,289.95566
1999-05-09,290.7017
1999-05-10,291.34076
1999-05-11,292.11984
1999-05-12,292.9543
1999-05-13,293.15228
1999-05-14,292.9717
1999-05-15,292.3874
1999-05-16,291.79117
1999-05-17,291.91855
1999-05-18,291.80994
1999-05-19,291.20245
1999-05-20,290.73654
1999-05-21,290.6389
1999-05-22,290.4941
1999-05-23,290.86023
1999-05-24,291.56268
1999-05-25,292.4253
1999-05-26,293.15396
1999-05-27,293.84366
1999-05-28,294.01312
1999-05-29,294.33682
1999-05-30,294.25482
1999-05-31,293.9566
1999-06-01,293.51175
1999-06-02,293.24258
1999-06-03,293.44012
1999-06-04,293.97382
1999-06-05,294.27338
1999-06-06,294.4825
1999-06-07,294.5493
1999-06-08,294.81927
1999-06-09,295.26007
1999-06-10,295.53766
1999-06-11,295.61652
1999-06-12,295.37628
1999-06-13,294.8006
1999-06-14,294.3431
1999-06-15,294.49615
1999-06-16,294.75424
1999-06-17,294.82367
1999-06-18,294.87756
1999-06-19,295.10208
1999-06-20,295.53534
1999-06-21,295.9203
1999-06-22,296.29742
1999-06-23,296.6064
1999-06-24,296.68262
1999-06-25,296.6748
1999-06-26,296.44122
1999-06-27,296.11002
1999-06-28,296.06076
1999-06-29,295.96677
1999-06-30,295.63458
1999-07-01,295.38498
1999-07-02,295.65228
1999-07-03,295.73544
1999-07-04,295.7483
1999-07-05,295.83997
1999-07-06,296.11948
1999-07-07,296.055
1999-07-08,295.9525
1999-07-09,295.80154
1999-07-10,295.26016
1999-07-11,294.9089
1999-07-12,295.14536
1999-07-13,295.56308
1999-07-14,296.07678
1999-07-15,296.52054
1999-07-16,296.79764
1999-07-17,296.9604
1999-07-18,296.19055
1999-07-19,295.47006
1999-07-20,295.26904
1999-07-21,295.3895
1999-07-22,295.6157
1999-07-23,296.06003
1999-07-24,296.15308
1999-07-25,296.17313
1999-07-26,295.99466
1999-07-27,295.7014
1999-07-28,295.62866
1999-07-29,295.73944
1999-07-30,295.70123
1999-07-31,295.69638
1999-08-01,295.5478
1999-08-02,295.53412
1999-08-03,295.38763
1999-08-04,295.30234
1999-08-05,295.3883
1999-08-06,295.62543
1999-08-07,295.52408
1999-08-08,295.00977
1999-08-09,294.99927
1999-08-10,295.36713
1999-08-11,295.9615
1999-08-12,296.47144
1999-08-13,296.18335
1999-08-14,295.98416
1999-08-15,296.0227
1999-08-16,295.90988
1999-08-17,295.82513
1999-08-18,295.29367
1999-08-19,294.9048
1999-08-20,294.84247
1999-08-21,294.7859
1999-08-22,294.7019
1999-08-23,294.47888
1999-08-24,294.65372
1999-08-25,294.7162
1999-08-26,294.48685
1999-08-27,294.4375
1999-08-28,294.3655
1999-08-29,294.1192
1999-08-30,294.48523
1999-08-31,294.84268
1999-09-01,294.8188
1999-09-02,294.58945
1999-09-03,294.43256
1999-09-04,294.04196
1999-09-05,293.90622
1999-09-06,293.6555
1999-09-07,293.58237
1999-09-08,293.8338
1999-09-09,293.9077
1999-09-10,293.9409
1999-09-11,294.0037
1999-09-12,293.98453
1999-09-13,294.06464
1999-09-14,294.17023
1999-09-15,293.94302
1999-09-16,293.69537
1999-09-17,293.49582
1999-09-18,293.0213
1999-09-19,292.25778
1999-09-20,291.9865
1999-09-21,291.9765
1999-09-22,292.1222
1999-09-23,292.3091
1999-09-24,292.4825
1999-09-25,292.6989
1999-09-26,292.41653
1999-09-27,291.8812
1999-09-28,291.45236
1999-09-29,291.53455
1999-09-30,291.52225
1999-10-01,291.23053
1999-10-02,290.66925
1999-10-03,290.6364
1999-10-04,290.21545
1999-10-05,288.79803
1999-10-06,288.1183
1999-10-07,288.59348
1999-10-08,288.9829
1999-10-09,289.14743
1999-10-10,289.15048
1999-10-11,289.44006
1999-10-12,289.66046
1999-10-13,289.71094
1999-10-14,289.40778
1999-10-15,288.70715
1999-10-16,288.0195
1999-10-17,287.94858
1999-10-18,288.10907
1999-10-19,287.91095
1999-10-20,287.4927
1999-10-21,287.30826
1999-10-22,287.90378
1999-10-23,288.3492
1999-10-24,288.7009
1999-10-25,288.26184
1999-10-26,287.72913
1999-10-27,286.916
1999-10-28,285.53522
1999-10-29,283.8211
1999-10-30,283.44254
1999-10-31,283.35992
1999-11-01,283.18665
1999-11-02,282.9619
1999-11-03,283.35257
1999-11-04,283.70767
1999-11-05,283.9969
1999-11-06,284.0285
1999-11-07,283.81805
1999-11-08,283.78778
1999-11-09,283.79486
1999-11-10,283.87897
1999-11-11,284.34915
1999-11-12,284.42438
1999-11-13,284.32837
1999-11-14,283.8061
1999-11-15,282.57275
1999-11-16,282.28564
1999-11-17,282.70966
1999-11-18,282.83786
1999-11-19,282.21927
1999-11-20,282.7043
1999-11-21,282.7447
1999-11-22,282.6333
1999-11-23,282.15042
1999-11-24,281.79724
1999-11-25,281.6657
1999-11-26,281.44495
1999-11-27,281.2397
1999-11-28,280.93076
1999-11-29,280.42242
1999-11-30,280.53546
1999-12-01,280.9739
1999-12-02,281.52158
1999-12-03,281.47238
1999-12-04,280.6691
1999-12-05,280.27707
1999-12-06,280.19427
1999-12-07,279.73367
1999-12-08,279.1575
1999-12-09,279.41275
1999-12-10,279.58017
1999-12-11,279.63568
1999-12-12,280.0622
1999-12-13,280.66168
1999-12-14,280.28522
1999-12-15,279.94138
1999-12-16,280.12567
1999-12-17,280.60965
1999-12-18,281.2032
1999-12-19,281.19962
1999-12-20,280.81128
1999-12-21,280.51434
1999-12-22,280.08264
1999-12-23,279.0061
1999-12-24,277.29248
1999-12-25,276.22772
1999-12-26,276.29593
1999-12-27,277.01865
1999-12-28,277.2977
1999-12-29,276.99835
1999-12-30,276.88657
1999-12-31,276.9381
2000-01-01,276.9583
2000-01-02,277.15308
2000-01-03,277.5882
2000-01-04,277.42554
2000-01-05,277.4775
2000-01-06,277.97952
2000-01-07,277.8285
2000-01-08,277.33362
2000-01-09,276.76544
2000-01-10,276.0692
2000-01-11,276.00064
2000-01-12,276.36432
2000-01-13,276.83936
2000-01-14,276.9245
2000-01-15,277.3411
2000-01-16,277.6122
2000-01-17,277.24396
2000-01-18,277.38058
2000-01-19,277.51877
2000-01-20,276.52988
2000-01-21,277.31622
2000-01-22,278.05798
2000-01-23,277.51328
2000-01-24,277.7143
2000-01-25,278.9793
2000-01-26,279.50006
2000-01-27,280.09003
2000-01-28,280.7185
2000-01-29,281.5253
2000-01-30,282.13336
2000-01-31,282.2132
2000-02-01,280.48105
2000-02-02,277.7845
2000-02-03,277.05334
2000-02-04,277.24213
2000-02-05,277.41898
2000-02-06,276.98
2000-02-07,277.34714
2000-02-08,278.13882
2000-02-09,278.9482
2000-02-10,279.55252
2000-02-11,279.81674
2000-02-12,279.44427
2000-02-13,279.38358
2000-02-14,279.3988
2000-02-15,280.00696
2000-02-16,281.091
2000-02-17,282.11362
2000-02-18,282.0401
2000-02-19,280.5624
2000-02-20,280.61472
2000-02-21,281.5385
2000-02-22,281.7178
2000-02-23,282.67026
2000-02-24,283.3356
2000-02-25,283.7489
2000-02-26,284.08163
2000-02-27,284.1564
2000-02-28,284.47894
2000-02-29,282.65524
2000-03-01,281.82275
2000-03-02,281.61835
2000-03-03,281.66782
2000-03-04,282.08038
2000-03-05,282.25848
2000-03-06,282.50024
2000-03-07,282.79608
2000-03-08,284.08496
2000-03-09,284.9024
2000-03-10,284.25336
2000-03-11,283.2484
2000-03-12,283.92102
2000-03-13,284.5332
2000-03-14,284.75122
2000-03-15,284.36404
2000-03-16,282.72763
2000-03-17,281.84628
2000-03-18,282.1462
2000-03-19,282.16647
2000-03-20,283.10107
2000-03-21,284.1019
2000-03-22,284.99472
2000-03-23,284.99615
2000-03-24,284.6151
2000-03-25,284.4918
2000-03-26,284.46964
2000-03-27,284.8169
2000-03-28,285.2212
2000-03-29,284.93863
2000-03-30,284.85538
2000-03-31,285.19592
2000-04-01,285.25922
2000-04-02,285.2031
2000-04-03,285.18045
2000-04-04,285.34476
2000-04-05,285.26303
2000-04-06,285.6942
2000-04-07,286.94064
2000-04-08,287.70883
2000-04-09,287.88513
2000-04-10,287.12723
2000-04-11,287.2185
2000-04-12,287.85056
2000-04-13,288.20477
2000-04-14,287.7978
2000-04-15,287.99323
2000-04-16,288.71402
2000-04-17,288.61685
2000-04-18,286.94702
2000-04-19,286.04144
2000-04-20,286.85095
2000-04-21,287.89423
2000-04-22,289.12552
2000-04-23,290.0634
2000-04-24,290.3282
2000-04-25,288.29504
2000-04-26,288.5261
2000-04-27,290.51935
2000-04-28,291.73764
2000-04-29,292.00974
2000-04-30,291.50925
2000-05-01,291.12268
2000-05-02,291.33853
2000-05-03,291.24432
2000-05-04,290.58353
2000-05-05,290.99094
2000-05-06,291.07922
2000-05-07,291.05527
2000-05-08,291.25848
2000-05-09,290.96045
2000-05-10,290.8828
2000-05-11,290.9871
2000-05-12,290.79938
2000-05-13,290.7438
2000-05-14,290.8786
2000-05-15,290.94818
2000-05-16,291.12613
2000-05-17,291.52423
2000-05-18,292.14246
2000-05-19,292.5484
2000-05-20,292.6932
2000-05-21,292.60382
2000-05-22,292.87177
2000-05-23,293.3538
2000-05-24,293.5821
2000-05-25,293.17593
2000-05-26,293.1898
2000-05-27,293.2427
2000-05-28,293.06757
2000-05-29,293.13113
2000-05-30,293.28543
2000-05-31,293.17987
2000-06-01,293.9792
2000-06-02,294.27338
2000-06-03,294.28583
2000-06-04,294.08356
2000-06-05,294.37228
2000-06-06,294.8472
2000-06-07,295.1961
2000-06-08,295.18112
2000-06-09,294.9543
2000-06-10,294.54437
2000-06-11,294.54028
2000-06-12,294.77444
2000-06-13,294.3852
2000-06-14,293.98022
2000-06-15,294.05124
2000-06-16,294.4539
2000-06-17,295.02142
2000-06-18,295.60712
2000-06-19,296.2316
2000-06-20,296.27948
2000-06-21,295.26013
2000-06-22,294.6612
2000-06-23,294.65137
2000-06-24,294.55817
2000-06-25,294.71954
2000-06-26,294.78293
2000-06-27,295.49698
2000-06-28,296.32645
2000-06-29,296.9447
2000-06-30,297.156
2000-07-01,297.03876
2000-07-02,296.7665
2000-07-03,296.34735
2000-07-04,296.27805
2000-07-05,296.4174
2000-07-06,296.26056
2000-07-07,296.43628
2000-07-08,296.44812
2000-07-09,296.1016
2000-07-10,295.73303
2000-07-11,295.83206
2000-07-12,296.136
2000-07-13,296.53137
2000-07-14,296.72208
2000-07-15,296.5148
2000-07-16,296.48227
2000-07-17,296.30746
2000-07-18,296.18094
2000-07-19,296.10437
2000-07-20,296.49487
2000-07-21,296.608
2000-07-22,296.46695
2000-07-23,296.34735
2000-07-24,296.03708
2000-07-25,295.79037
2000-07-26,295.60986
2000-07-27,295.5494
2000-07-28,295.52173
2000-07-29,295.4841
2000-07-30,295.83456
2000-07-31,296.13013
2000-08-01,296.06985
2000-08-02,295.9192
2000-08-03,295.83362
2000-08-04,295.70517
2000-08-05,295.40125
2000-08-06,295.27338
2000-08-07,295.34213
2000-08-08,295.3845
2000-08-09,295.21848
2000-08-10,295.4056
2000-08-11,295.56726
2000-08-12,295.5955
2000-08-13,295.6825
2000-08-14,295.37543
2000-08-15,294.81863
2000-08-16,294.79642
2000-08-17,294.83615
2000-08-18,294.84985
2000-08-19,294.94058
2000-08-20,294.98993
2000-08-21,294.96918
2000-08-22,294.99277
2000-08-23,294.909
2000-08-24,294.79965
2000-08-25,294.63046
2000-08-26,294.8047
2000-08-27,294.83862
2000-08-28,294.52637
2000-08-29,294.1644
2000-08-30,294.14072
2000-08-31,294.4361
2000-09-01,294.59045
2000-09-02,294.7212
2000-09-03,294.6788
2000-09-04,294.24954
2000-09-05,294.17926
2000-09-06,294.0503
